Borough,School_Name,Phase,Type_Group,Capacity,Pupils,FSM_Percent,Gender,Religious_Character
Hillingdon,UTC Heathrow,Secondary,Free Schools,600,249,35.2,Mixed,Does not apply
Croydon,Keston Primary School,Primary,Academies,420,449,14.9,Mixed,Does not apply
Hounslow,St Richard's Church of England Primary School,Primary,Academies,210,200,41.4,Mixed,Church of England
Croydon,South Norwood Primary,Primary,Academies,420,326,39.6,Mixed,None
Barnet,Oakbridge Special Education,Not applicable,Other types,33,0,0,Mixed,Does not apply
Camden,LSI Independent College,Not applicable,Independent schools,80,26,0,Mixed,None
Barnet,Sacks Morasha Jewish Primary School,Primary,Academies,210,201,2.5,Mixed,Jewish
Enfield,Wolfson Hillel Primary School,Primary,Academies,480,465,0.9,Mixed,Jewish
Southwark,St Paul's Church of England Primary School,Primary,Academies,315,161,52.2,Mixed,Church of England
Waltham Forest,Woodford Green Primary School,Primary,Academies,270,229,20.7,Mixed,Does not apply
Brent,Our Lady of Grace RC Infant and Nursery School,Primary,Academies,180,231,12.1,Mixed,Roman Catholic
Croydon,Kensington Avenue Primary School,Primary,Academies,600,513,21.4,Mixed,Does not apply
Enfield,Houndsfield Primary School,Primary,Academies,720,473,40.5,Mixed,Does not apply
Wandsworth,Al Risalah Boys' School,Not applicable,Independent schools,130,109,0,Boys,Islam
Hackney,Yesodey Hatorah Girls School,Not applicable,Independent schools,810,476,0,Girls,None
Harrow,Priestmead Primary School and Nursery,Primary,Academies,892,880,10.7,Mixed,Does not apply
Harrow,The Welldon Park Academy,Primary,Academies,630,423,21.3,Mixed,Does not apply
Barnet,Shalom Noam Primary School,Primary,Local authority maintained schools,235,231,2.2,Mixed,Jewish
Hounslow,Springwell School,Primary,Local authority maintained schools,0,518,23.4,Mixed,Does not apply
Bromley,St Paul's Cray Church of England Primary School,Primary,Academies,320,206,43.7,Mixed,Church of England
Enfield,Galliard Primary School,Primary,Academies,810,706,43.4,Mixed,Does not apply
Enfield,Walker Primary School,Primary,Academies,420,418,7.7,Mixed,Does not apply
Bexley,Belmont Academy,Primary,Academies,446,438,15.9,Mixed,Does not apply
Enfield,Raynham Primary School,Primary,Academies,889,588,39.4,Mixed,Does not apply
Bexley,Woodside Academy,Not applicable,Academies,0,207,35.1,Mixed,Does not apply
Bexley,Castilion Primary School,Primary,Academies,472,220,15.9,Mixed,Does not apply
Enfield,Wilbury Primary School,Primary,Academies,965,749,45.0,Mixed,Does not apply
Newham,North Beckton Primary School,Primary,Academies,630,412,43.4,Mixed,Does not apply
Enfield,Fleecefield Primary School,Primary,Academies,480,328,40.2,Mixed,Does not apply
Enfield,Brettenham Primary School,Primary,Academies,480,419,34.3,Mixed,Does not apply
Havering,Koru Independent AP Academy,Not applicable,Independent schools,50,45,0,Mixed,None
Brent,Al-Zahra School,Not applicable,Independent schools,210,115,0,Girls,None
Croydon,Al-Khair Secondary Girls,Not applicable,Independent schools,100,97,0,Girls,None
Barnet,Ark Pioneer Academy,Secondary,Free Schools,1200,998,38.8,Mixed,None
Bexley,Cleeve Meadow School,Not applicable,Free Schools,140,138,54.2,Mixed,None
Southwark,Haberdashers' Borough Academy,Secondary,Free Schools,1150,917,47.3,Mixed,None
Waltham Forest,Longshaw Primary Academy,Primary,Academies,459,217,36.0,Mixed,None
Waltham Forest,Salisbury Manor Primary School,Primary,Academies,443,301,32.3,Mixed,None
Croydon,Al-Khair School Preparatory School,Not applicable,Independent schools,320,276,0,Mixed,None
Richmond upon Thames,Capella House School,Not applicable,Free Schools,76,87,42.5,Mixed,None
Barking and Dagenham,Pathways School,Not applicable,Free Schools,90,73,97.3,Mixed,None
Greenwich,Social Arts for Education,Not applicable,Special schools,25,22,0,Mixed,None
Barnet,Hasmonean High School for Girls,Secondary,Academies,747,585,7.8,Girls,Jewish
Bexley,Hook Lane Primary School,Primary,Academies,420,452,15.1,Mixed,Does not apply
Hackney,Beis Rochel D'satmar School,Not applicable,Independent schools,1000,669,0,Boys,Orthodox Jewish
Hounslow,Great Oaks Charitable Trust T/A Great Oaks College,Not applicable,Other types,108,0,0,Mixed,Does not apply
Hackney,Ohr Emes,Not applicable,Independent schools,235,143,0,Boys,None
Wandsworth,Ravenstone Primary School,Primary,Academies,420,332,20.4,Mixed,Does not apply
Barking and Dagenham,St Joseph's Catholic Primary School,Primary,Academies,420,237,32.9,Mixed,Roman Catholic
Barking and Dagenham,St Joseph's Catholic Primary School,Primary,Academies,462,299,18.2,Mixed,Roman Catholic
Barking and Dagenham,The St Teresa Catholic Primary School,Primary,Academies,230,224,11.9,Mixed,Roman Catholic
Bexley,Belvedere Infant School,Primary,Academies,322,275,33.3,Mixed,Does not apply
Kingston upon Thames,Robin Hood Primary and Nursery School,Primary,Academies,208,186,32.9,Mixed,Does not apply
Newham,St Edward's Catholic Primary School,Primary,Academies,420,416,32.8,Mixed,Roman Catholic
Newham,St Francis' Catholic Primary School,Primary,Academies,420,295,41.0,Mixed,Roman Catholic
Redbridge,Our Lady of Lourdes RC Primary School,Primary,Academies,450,448,7.5,Mixed,Roman Catholic
Redbridge,SS Peter and Paul's Catholic Primary School,Primary,Academies,420,348,28.4,Mixed,Roman Catholic
Lewisham,Haberdashers' Hatcham Primary,Primary,Academies,470,406,39.9,Mixed,None
Bexley,Haberdashers' Slade Green Primary,Primary,Academies,420,272,21.8,Mixed,None
Bexley,Haberdashers' Crayford Primary,Primary,Academies,236,243,25.4,Mixed,None
Lewisham,Haberdashers' Knights Primary,Primary,Academies,240,199,35.8,Mixed,None
Greenwich,The John Roan School,Secondary,Academies,1400,1156,40.4,Mixed,None
Merton,Liberty Woodland School,Not applicable,Independent schools,180,97,0,Mixed,None
Hammersmith and Fulham,Q+ Queensmill College,Not applicable,Other types,24,0,0,Mixed,Does not apply
Enfield,AIM Academy North London,Secondary,Academies,1115,600,44.6,Mixed,None
Sutton,Oaks Park High School,Secondary,Academies,1406,1357,27.8,Mixed,Does not apply
Lambeth,Harris Academy Clapham,Secondary,Free Schools,975,891,61.3,Mixed,None
Wandsworth,Roehampton Hospital School,Not applicable,Independent schools,36,19,0,Mixed,None
Tower Hamlets,Phoenix Autism Trust,Not applicable,Other types,40,0,0,Mixed,Does not apply
Hackney,Waterside Academy,Secondary,Free Schools,500,374,60.4,Mixed,None
Barnet,Childs Hill Primary School,Primary,Academies,345,458,34.7,Mixed,Does not apply
Southwark,Arco Academy,Not applicable,Independent schools,60,13,0,Mixed,None
Hammersmith and Fulham,Ormiston Queensmill Academy,Not applicable,Academies,0,242,57.2,Mixed,Does not apply
Croydon,Ark Blake Academy,Secondary,Free Schools,1200,782,46.1,Mixed,None
Ealing,Ark Soane Academy,Secondary,Free Schools,1200,722,52.6,Mixed,None
Croydon,Addington Valley Academy,Not applicable,Free Schools,150,132,53.3,Mixed,None
Kingston upon Thames,Tennis Avenue School,Not applicable,Independent schools,40,25,0,Mixed,None
Westminster,Maida Vale School,Not applicable,Independent schools,620,205,0,Mixed,None
Harrow,Harmony Primary School,Not applicable,Independent schools,72,64,0,Mixed,None
Merton,Benedict Academy,Primary,Academies,240,183,65.5,Mixed,None
Croydon,West Thornton Primary School,Primary,Academies,1050,910,35.7,Mixed,None
Southwark,THE BRIDGE SPECIAL EDUCATION NEEDS SCHOOL,Not applicable,Special schools,70,16,0,Mixed,None
Croydon,The New School,Not applicable,Independent schools,120,102,0,Mixed,None
Greenwich,Serenity School Eltham,Not applicable,Special schools,150,140,0,Mixed,None
Lewisham,Sedgehill Academy,Secondary,Academies,1711,900,45.2,Mixed,Does not apply
Southwark,Charles Dickens Primary School,Primary,Academies,420,479,42.6,Mixed,Does not apply
Newham,St Antony's Catholic Primary School,Primary,Academies,472,435,37.1,Mixed,Roman Catholic
Croydon,Aya College (Educational Provision),Not applicable,Independent schools,8,0,0,Mixed,None
Redbridge,Endeavour House School,Not applicable,Special schools,25,14,0,Mixed,None
Hounslow,Sparrow Farm Primary School,Primary,Local authority maintained schools,473,477,25.5,Mixed,Does not apply
Westminster,Woodside School,Not applicable,Special schools,15,0,0,Mixed,None
Southwark,The Park College,Not applicable,Other types,40,0,0,Mixed,Does not apply
Hounslow,Unique Academy,Not applicable,Independent schools,90,70,0,Mixed,None
Croydon,Woodcote Primary School,Primary,Academies,840,858,14.8,Mixed,Does not apply
Newham,Eastlea Community School,Secondary,Academies,1200,689,52.8,Mixed,Does not apply
Redbridge,Hatchside School,Not applicable,Free Schools,128,70,38.6,Mixed,None
Brent,Roundwood School and Community Centre,Not applicable,Free Schools,50,18,44.4,Mixed,Does not apply
Barking and Dagenham,St Vincent's Catholic Primary School,Primary,Academies,236,221,19.1,Mixed,Roman Catholic
Sutton,Beddington Park Academy,Primary,Academies,420,348,30.6,Mixed,None
Croydon,Harris Primary Academy Croydon,Primary,Academies,475,406,33.9,Mixed,None
Enfield,Silverways School,Not applicable,Special schools,50,50,0,Mixed,None
Kingston upon Thames,Chessington School,Secondary,Academies,750,676,29.5,Mixed,Does not apply
Ealing,Seva Education,Not applicable,Special schools,96,53,0,Mixed,None
Barnet,Woodhouse College,16 plus,Academies,1500,0,0.0,Mixed,Does not apply
Kensington and Chelsea,St Joseph's Catholic Primary School,Primary,Academies,238,226,14.3,Mixed,Roman Catholic
Lambeth,Harris Clapham Sixth Form,16 plus,Free Schools,600,383,0.0,Mixed,Does not apply
Kensington and Chelsea,Ormiston Kensington Queensmill Academy,Not applicable,Free Schools,96,98,64.1,Mixed,None
Southwark,Lyndhurst Primary School,Primary,Academies,420,444,22.5,Mixed,Does not apply
Bexley,Cornerstone School,Not applicable,Free Schools,100,99,43.4,Mixed,None
Hounslow,Eagle Park Independent School,Not applicable,Special schools,86,31,0,Mixed,None
Greenwich,Hawksmoor School,Primary,Academies,420,326,45.1,Mixed,None
Greenwich,Wingfield Primary School,Primary,Academies,682,646,15.8,Mixed,Does not apply
Newham,School 360,Primary,Free Schools,420,155,13.5,Mixed,None
Barnet,Ateres Beis Yaakov,Not applicable,Independent schools,70,78,0,Girls,None
Tower Hamlets,Cyril Jackson Primary School,Primary,Academies,480,448,35.1,Mixed,Does not apply
Croydon,Kenley Primary School,Primary,Academies,210,164,26.8,Mixed,Does not apply
Croydon,Chaffinch Brook School,Not applicable,Academies,90,93,76.3,Mixed,None
Tower Hamlets,Mulberry Canon Barnett Primary Academy,Primary,Academies,315,166,45.2,Mixed,Does not apply
Croydon,Beckmead College,Not applicable,Academies,112,84,63.4,Mixed,None
Hillingdon,Field End Junior School,Primary,Academies,360,277,26.0,Mixed,Does not apply
Hillingdon,Hermitage Primary School,Primary,Academies,472,446,23.3,Mixed,Does not apply
Sutton,Bandon Hill Primary School,Primary,Academies,420,442,17.0,Mixed,Does not apply
Kingston upon Thames,Fern Hill Primary School,Primary,Academies,682,671,9.3,Mixed,Does not apply
Ealing,Blooming Tree Pre Prep School,Not applicable,Special schools,80,42,0,Mixed,None
Newham,Rokeby School,Secondary,Academies,900,588,52.6,Boys,Does not apply
Newham,Lister Community School,Secondary,Academies,1550,1497,52.9,Mixed,Does not apply
Barking and Dagenham,Brook Sixth Form and Academy,Secondary,Free Schools,600,237,42.5,Mixed,Does not apply
Croydon,Orchard Way Primary School,Primary,Academies,210,200,20.5,Mixed,Does not apply
Newham,St Winefride's RC Primary School,Primary,Academies,315,242,29.4,Mixed,Roman Catholic
Tower Hamlets,Brick Lane School,Not applicable,Special schools,76,68,0,Mixed,None
Hillingdon,The Skills Hub,Not applicable,Free Schools,120,50,46.3,Mixed,Does not apply
Bexley,St Peter Chanel Catholic Primary School,Primary,Academies,210,203,22.2,Mixed,Roman Catholic
Tower Hamlets,Mulberry Wood Wharf Primary School,Primary,Free Schools,420,129,20.2,Mixed,None
Enfield,Salmons Brook School,Not applicable,Free Schools,70,63,74.5,Mixed,None
Croydon,The Minster Junior School,Primary,Academies,480,339,36.3,Mixed,Church of England
Croydon,The Minster Nursery and Infants Church of England Academy,Primary,Academies,360,221,33.7,Mixed,Church of England
Harrow,Pathways School,Not applicable,Special schools,18,15,0,Mixed,None
Tower Hamlets,Daffodil Preparatory School,Not applicable,Independent schools,155,21,0,Mixed,None
Bexley,ADO River Valley School,Not applicable,Special schools,24,14,0,Mixed,None
Camden,City Junior School,Not applicable,Independent schools,305,221,0,Mixed,None
Sutton,JUS Education,Not applicable,Special schools,10,1,0,Mixed,None
Richmond upon Thames,St Richard Reynolds Catholic High School,Secondary,Academies,1080,1140,8.6,Mixed,Roman Catholic
Richmond upon Thames,St Richard Reynolds Catholic Primary School,Primary,Academies,210,210,4.8,Mixed,Roman Catholic
Lambeth,Heron Academy,Not applicable,Academies,0,81,75.5,Mixed,Does not apply
Southwark,St Joseph's Catholic Primary School,Primary,Academies,345,295,30.5,Mixed,Roman Catholic
Croydon,Coloma Convent Girls' School,Secondary,Academies,1057,924,23.9,Girls,Roman Catholic
Sutton,Wood Field Primary School,Primary,Academies,840,680,20.3,Mixed,None
Southwark,Notre Dame Catholic Girls' School,Secondary,Academies,620,445,44.7,Girls,Roman Catholic
Bexley,St Thomas More Catholic Primary School,Primary,Academies,420,424,9.9,Mixed,Roman Catholic
Newham,Harris Science Academy East London,Secondary,Free Schools,1000,441,45.6,Mixed,Does not apply
Croydon,Bright Minds Creative Academy,Not applicable,Special schools,65,34,0,Mixed,None
Croydon,Aspire Learning,Not applicable,Special schools,56,38,0,Mixed,None
Croydon,Olympus,Not applicable,Special schools,55,45,0,Mixed,None
Lambeth,Evolve Academy,Not applicable,Academies,160,81,65.4,Mixed,Does not apply
Havering,Ardleigh Green Junior School,Primary,Academies,360,359,12.3,Mixed,Does not apply
Havering,Ardleigh Green Infant School,Primary,Academies,270,269,6.7,Mixed,Does not apply
Croydon,Arise Academy,Not applicable,Special schools,40,24,0,Mixed,None
Westminster,St Joseph's RC Primary School,Primary,Academies,210,259,16.3,Mixed,Roman Catholic
Redbridge,Downshall Primary School,Primary,Academies,630,538,25.3,Mixed,Does not apply
Bromley,Downe Primary School,Primary,Academies,100,66,6.1,Mixed,Does not apply
Wandsworth,Ernest Bevin Academy,Secondary,Academies,900,643,44.8,Boys,Does not apply
Lambeth,Streatham Wells Primary,Primary,Academies,210,234,24.2,Mixed,Does not apply
Camden,Odyssey House School - Bloomsbury,Not applicable,Special schools,45,18,0,Mixed,None
Richmond upon Thames,Thomas's College,Not applicable,Independent schools,630,111,0,Mixed,None
Croydon,Abingdon House School Purley,Not applicable,Special schools,100,54,0,Mixed,None
Southwark,Grove Primary School,Primary,Academies,420,221,43.2,Mixed,Does not apply
Southwark,Rotherhithe Primary School,Primary,Academies,460,341,50.3,Mixed,Does not apply
Croydon,Saffron Valley Collegiate,Not applicable,Academies,0,79,43.0,Mixed,Does not apply
Kensington and Chelsea,Holland Park School,Secondary,Academies,1430,1336,32.6,Mixed,None
Hammersmith and Fulham,St John XXIII Catholic Primary School,Primary,Academies,446,298,52.0,Mixed,Roman Catholic
Greenwich,Kidbrooke Park Primary School,Primary,Academies,472,440,44.9,Mixed,Does not apply
Greenwich,Boxgrove Primary School,Primary,Academies,472,404,44.5,Mixed,Does not apply
Richmond upon Thames,Radnor House Prep School,Not applicable,Independent schools,230,96,0,Mixed,None
Wandsworth,London Park School Clapham,Not applicable,Independent schools,120,109,0,Mixed,None
Havering,The Compass School,Not applicable,Free Schools,60,40,57.5,Mixed,None
Barnet,Imperial College London Mathematics School,16 plus,Free Schools,200,0,0,Unknown,Does not apply
Kingston upon Thames,Spring School,Not applicable,Free Schools,90,49,34.7,Mixed,None
Hammersmith and Fulham,First Bridge School,Not applicable,Special schools,55,21,0,Mixed,None
Newham,Connaught Special School,Not applicable,Free Schools,105,26,46.2,Mixed,None
Bexley,Leigh Academy Bexley,Secondary,Academies,2050,888,41.5,Mixed,None
Hackney,Haggerston School,Secondary,Academies,1100,1007,46.7,Mixed,Does not apply
Southwark,Imperial Oak School,Not applicable,Special schools,24,0,0,Mixed,None
Greenwich,The Anchor Sendfriendly Centre,Not applicable,Special schools,25,34,0,Mixed,Does not apply
Lambeth,Maypole School (Leigham Court),Not applicable,Special schools,60,52,0,Mixed,None
Kingston upon Thames,Corpus Christi Catholic Primary School,Primary,Academies,450,0,0,Mixed,Roman Catholic
